2068246		0.371123	-0.008054	-0.528484
2068247		0.387987	-0.011797	-0.543222
2068248		0.412924	-0.015143	-0.531166
2068249		0.401709	-0.010908	-0.53824
2068250		0.411229	-0.003148	-0.550226
2068251		0.402222	-0.015054	-0.555153
2068252		0.409943	0.000416	-0.589095
2068253		0.421396	-1.5e-05	-0.617236
2068254		0.430947	0.002911	-0.64523
2068255		0.422083	0.009387	-0.621686
2068256		0.416609	0.014707	-0.656686
2068257		0.409238	0.01253	-0.68538
2068258		0.39424	0.016519	-0.72698
2068259		0.40775	0.012423	-0.802498
2068260		0.415088	0.031775	-0.826308
2068261		0.429734	0.050148	-0.859252
2068262		0.435823	0.037956	-0.882368
2068263		0.436085	0.053025	-0.908118
2068264		0.439784	0.0544	-0.933258
2068265		0.449087	0.058301	-1.0266
2068266		0.445643	0.062784	-1.02772
2068267		0.455037	0.072499	-1.06429
2068268		0.460844	0.075738	-1.06444
2068269		0.464569	0.073109	-1.07996
2068270		0.461133	0.086825	-1.08048
2068271		0.468665	0.073055	-1.11163
2068272		0.46673	0.080664	-1.12999
2068273		0.463133	0.085305	-1.15815
2068274		0.45933	0.068427	-1.13292
2068275		0.450086	0.082048	-1.10119
2068276		0.476032	0.067791	-1.15819
2068277		0.48513	0.074751	-1.18811
2068278		0.481439	0.070418	-1.23493
2068279		0.483211	0.07592	-1.25607
2068280		0.481196	0.083182	-1.28704
2068281		0.496048	0.091339	-1.30148
2068282		0.514499	0.090795	-1.34313
2068283		0.512236	0.111325	-1.35431
2068284		0.523441	0.095089	-1.37931
2068285		0.515824	0.098941	-1.42333
2068286		0.4988	0.109151	-1.4112
2068287		0.506352	0.111173	-1.40787
2068288		0.515848	0.112434	-1.41671
2068289		0.519684	0.103714	-1.39809
2068290		0.521571	0.096496	-1.40064
2068291		0.517847	0.092153	-1.3948
2068292		0.52165	0.099006	-1.39114
2068293		0.521828	0.099346	-1.38526
2068294		0.504802	0.089072	-1.38016
2068295		0.521979	0.101952	-1.33253
2068296		0.533237	0.106135	-1.34455
2068297		0.519964	0.102403	-1.34529
2068298		0.521796	0.099153	-1.36058
2068299		0.525388	0.111341	-1.37926
2068300		0.534919	0.101424	-1.37618
2068301		0.525187	0.104942	-1.36922
2068302		0.523292	0.103451	-1.34806
2068303		0.5347	0.101613	-1.33512
2068304		0.527073	0.101661	-1.32909
2068305		0.528763	0.102189	-1.35055
2068306		0.532693	0.080827	-1.3073
2068307		0.51939	0.086574	-1.30107
2068308		0.515531	0.076198	-1.25076
2068309		0.515477	0.086244	-1.17807
2068310		0.528813	0.076964	-1.17105
2068311		0.532663	0.05979	-1.12755
2068312		0.519162	0.050393	-1.06494
2068313		0.530583	0.03821	-1.03596
2068314		0.538138	0.03894	-0.957589
2068315		0.540073	0.034804	-0.863458
2068316		0.541982	0.003438	-0.801468
2068317		0.541701	0.004258	-0.716294
2068318		0.562277	-0.00507	-0.655748
2068319		0.558314	-0.015493	-0.580684
2068320		0.548967	-0.03068	-0.512325
2068321		0.545057	-0.043054	-0.443309
2068322		0.550658	-0.043233	-0.358461
2068323		0.560042	-0.052873	-0.323638
2068324		0.54912	-0.062492	-0.296341
2068325		0.539139	-0.071547	-0.364395
2068326		0.556428	-0.083163	-0.354899
2068327		0.541654	-0.069557	-0.393225
2068328		0.545688	-0.063204	-0.390938
2068329		0.540453	-0.069078	-0.457923
2068330		0.534956	-0.049243	-0.524534
2068331		0.52769	-0.037235	-0.585818
2068332		0.51809	-0.006938	-0.698299
2068333		0.531537	0.005437	-0.762493
2068334		0.53157	0.027712	-0.823316
2068335		0.524236	0.059974	-0.797149
2068336		0.55215	0.078567	-0.849607
2068337		0.559539	0.087683	-0.863042
2068338		0.564858	0.113992	-0.896721
2068339		0.572285	0.11322	-0.91546
2068340		0.579353	0.106548	-0.898228
2068341		0.577588	0.101171	-0.92328
2068342		0.598148	0.091101	-0.9124
2068343		0.618513	0.09464	-0.906642
2068344		0.587092	0.069266	-0.886648
2068345		0.572111	0.04978	-0.97387
2068346		0.58933	0.049239	-0.985489
2068347		0.585493	0.031599	-1.02255
2068348		0.582244	0.025945	-1.03271
2068349		0.546964	0.028336	-1.0411
2068350		0.541403	0.037956	-1.04496
2068351		0.559974	0.051866	-1.11256
2068352		0.538966	0.055501	-1.06604
2068353		0.550306	0.06315	-1.19974
2068354		0.590476	0.064989	-1.18983
2068355		0.621685	0.120031	-1.14874
2068356		0.625581	0.101965	-1.19337
2068357		0.612114	0.113437	-1.18748
2068358		0.630331	0.151153	-1.21687
2068359		0.633933	0.137607	-1.26021
2068360		0.645334	0.147911	-1.29422
2068361		0.644872	0.134347	-1.28402
2068362		0.628631	0.1198	-1.30074
2068363		0.615747	0.112974	-1.31977
2068364		0.636332	0.096967	-1.29933
2068365		0.621659	0.086577	-1.4086
2068366		0.620026	0.071414	-1.38347
2068367		0.593827	0.084302	-1.35219
2068368		0.597996	0.066963	-1.3775
2068369		0.598043	0.085105	-1.36765
2068370		0.592561	0.08434	-1.3772
2068371		0.602283	0.082306	-1.41582
2068372		0.611607	0.093444	-1.43776
2068373		0.619519	0.09702	-1.47034
2068374		0.601929	0.104169	-1.4419
2068375		0.604038	0.119061	-1.4325
2068376		0.654443	0.115748	-1.53873
2068377		0.690667	0.162723	-1.54439
2068378		0.659321	0.156185	-1.56896
2068379		0.623042	0.134689	-1.57956
2068380		0.620438	0.158713	-1.59684
2068381		0.659349	0.153526	-1.64344
2068382		0.659531	0.158612	-1.69577
2068383		0.639349	0.150341	-1.70298
2068384		0.626119	0.136681	-1.6871
2068385		0.621045	0.110069	-1.79091
2068386		0.614058	0.129355	-1.77514
2068387		0.619127	0.116004	-1.83893
2068388		0.614022	0.101024	-1.80257
2068389		0.588413	0.105297	-1.77624
2068390		0.582709	0.10018	-1.74837
2068391		0.582634	0.102293	-1.73882
2068392		0.569863	0.107845	-1.74383
2068393		0.554817	0.114828	-1.72304
2068394		0.539668	0.12793	-1.72026
2068395		0.558695	0.123894	-1.63624
2068396		0.551031	0.148021	-1.66723
2068397		0.552974	0.144368	-1.63362
2068398		0.534051	0.135528	-1.63475
2068399		0.508211	0.132569	-1.60875
2068400		0.498755	0.12751	-1.58394
2068401		0.494833	0.130127	-1.54606
2068402		0.474625	0.11149	-1.46926
2068403		0.467226	0.082661	-1.37889
2068404		0.453971	0.06557	-1.27267
2068405		0.476451	0.050646	-1.2396
2068406		0.481875	0.02052	-1.10418
2068407		0.479707	-0.001293	-1.0062
2068408		0.504953	-0.028156	-0.853416
2068409		0.517614	-0.029301	-0.770474
2068410		0.545554	-0.056955	-0.709205
2068411		0.574403	-0.055223	-0.712047
2068412		0.562997	-0.055281	-0.684556
2068413		0.582575	-0.048626	-0.719539
2068414		0.578613	-0.049856	-0.8008
2068415		0.581345	-0.015881	-0.766221
2068416		0.548187	-0.010274	-0.907435
2068417		0.537281	0.001664	-1.0129
2068418		0.524076	0.041471	-1.18617
2068419		0.484587	0.072937	-1.26607
2068420		0.430239	0.067959	-1.39323
2068421		0.461768	0.081151	-1.56686
2068422		0.523508	0.119749	-1.77094
2068423		0.566425	0.149716	-2.06794
2068424		0.59215	0.159965	-2.16317
2068425		0.566703	0.245703	-2.25404
2068426		0.523078	0.225835	-2.27224
2068427		0.619483	0.253322	-2.38783
2068428		0.733232	0.291446	-2.45345
2068429		0.780741	0.303019	-2.44009
2068430		0.717509	0.260725	-2.31349
2068431		0.715824	0.277352	-2.13556
2068432		0.725144	0.235549	-2.05332
2068433		0.764444	0.21339	-1.96641
2068434		0.782857	0.17965	-1.80441
2068435		0.75171	0.108726	-1.47489
2068436		0.688615	0.063931	-1.33065
2068437		0.708235	0.023598	-1.13698
2068438		0.740822	0.007497	-1.1128
2068439		0.748517	-0.037317	-1.1115
2068440		0.682027	-0.053122	-1.05982
2068441		0.65399	-0.064318	-1.03358
2068442		0.667903	-0.063974	-1.12858
2068443		0.663881	-0.037923	-1.22948
2068444		0.604226	0.009234	-1.31922
2068445		0.561934	0.035686	-1.50256
2068446		0.503261	0.095866	-1.57218
2068447		0.461507	0.093795	-1.59809
2068448		0.49652	0.111551	-1.98582
2068449		0.585148	0.222845	-2.2226
2068450		0.56163	0.3069	-2.27333
2068451		0.385462	0.252404	-2.22306
2068452		0.285586	0.274803	-2.11014
2068453		0.355392	0.33791	-2.16004
2068454		0.467101	0.340994	-2.29448
2068455		0.456638	0.295598	-2.20586
2068456		0.417373	0.306757	-2.02265
2068457		0.353318	0.234959	-1.77146
2068458		0.353483	0.201358	-1.72408
2068459		0.447735	0.199384	-1.73067
2068460		0.508042	0.133915	-1.64457
2068461		0.480228	0.051077	-1.53231
2068462		0.461877	0.009407	-1.34841
2068463		0.524919	0.002351	-1.23653
2068464		0.610928	-0.021465	-1.25306
2068465		0.574599	-0.027543	-1.26733
2068466		0.550118	-0.046716	-1.15187
2068467		0.507289	-0.036646	-1.14037
2068468		0.516403	0.003565	-1.191
2068469		0.531612	0.039961	-1.29568
2068470		0.486356	0.101589	-1.3682
2068471		0.396977	0.131245	-1.39111
2068472		0.373219	0.149341	-1.63052
2068473		0.455639	0.201324	-1.91396
2068474		0.515268	0.281485	-2.12645
2068475		0.43998	0.274072	-2.19974
2068476		0.406867	0.299333	-2.24043
2068477		0.445046	0.325209	-2.37315
2068478		0.543549	0.360523	-2.501
2068479		0.591506	0.318646	-2.58741
2068480		0.627421	0.333541	-2.51374
2068481		0.578286	0.279831	-2.35505
2068482		0.585395	0.256521	-2.26281
2068483		0.627972	0.24351	-2.23055
2068484		0.664684	0.206239	-2.16038
2068485		0.60577	0.151311	-2.17625
2068486		0.541285	0.115895	-2.06488
2068487		0.546832	0.124389	-2.06014
2068488		0.569839	0.114913	-2.12847
2068489		0.551619	0.115877	-2.14924
2068490		0.503604	0.134388	-2.16954
2068491		0.483564	0.150454	-2.235
2068492		0.452914	0.185811	-2.32977
2068493		0.486769	0.241743	-2.44838
2068494		0.500757	0.268339	-2.5255
2068495		0.514967	0.325119	-2.51514
2068496		0.541121	0.34665	-2.56524
2068497		0.557398	0.362822	-2.58038
2068498		0.59043	0.388565	-2.61253
2068499		0.603112	0.382584	-2.57667
2068500		0.587195	0.364811	-2.51642
2068501		0.600672	0.326616	-2.44314
2068502		0.59052	0.324828	-2.3803
2068503		0.590055	0.276399	-2.293
2068504		0.569905	0.222612	-2.22333
2068505		0.535991	0.153009	-2.2499
2068506		0.539768	0.11525	-2.2136
2068507		0.526794	0.090312	-2.2119
2068508		0.498297	0.073849	-2.14541
2068509		0.495184	0.048941	-2.12137
2068510		0.487557	0.057964	-2.13667
2068511		0.526393	0.08883	-2.15696
2068512		0.51637	0.1187	-2.17886
2068513		0.506662	0.151517	-2.13382
2068514		0.508054	0.170648	-2.05385
2068515		0.513612	0.203745	-1.94306
2068516		0.512927	0.24728	-1.94678
2068517		0.524017	0.25045	-1.92526
2068518		0.508876	0.237544	-1.87051
2068519		0.475095	0.250127	-1.79997
2068520		0.473244	0.219197	-1.77465
2068521		0.495122	0.218722	-1.7834
2068522		0.476069	0.184127	-1.70333
2068523		0.469104	0.14078	-1.69017
2068524		0.446024	0.103277	-1.66878
2068525		0.484974	0.064459	-1.77294
2068526		0.473633	0.037511	-1.74656
2068527		0.450734	0.012702	-1.72655
2068528		0.445482	-0.011014	-1.65232
2068529		0.439238	-0.00349	-1.61052
2068530		0.450406	0.00471	-1.57917
2068531		0.472619	0.022727	-1.60012
2068532		0.468241	0.058227	-1.54797
2068533		0.466629	0.076689	-1.4939
2068534		0.45153	0.113054	-1.46505
2068535		0.471611	0.152127	-1.37378
2068536		0.490408	0.156492	-1.41852
2068537		0.467608	0.175954	-1.3978
2068538		0.467265	0.158372	-1.37548
2068539		0.470937	0.150214	-1.36173
2068540		0.464689	0.147537	-1.36226
2068541		0.468322	0.106733	-1.36039
2068542		0.464439	0.08191	-1.35518
2068543		0.454829	0.029719	-1.33175
2068544		0.454804	0.000744	-1.3201
2068545		0.475007	-0.020571	-1.41639
2068546		0.461495	-0.058016	-1.38697
2068547		0.457941	-0.059108	-1.37103
2068548		0.454024	-0.067451	-1.33642
2068549		0.452156	-0.057211	-1.29901
2068550		0.463488	-0.047488	-1.2784
2068551		0.459466	-0.013478	-1.27288
2068552		0.446625	0.010973	-1.26344
2068553		0.461462	0.046288	-1.26745
2068554		0.461826	0.075797	-1.27027
2068555		0.462502	0.086715	-1.17719
2068556		0.45501	0.118419	-1.20706
2068557		0.455159	0.137339	-1.22063
2068558		0.464295	0.143884	-1.26372
2068559		0.451241	0.143179	-1.30157
2068560		0.462844	0.110203	-1.33604
2068561		0.460738	0.116554	-1.34639
2068562		0.470086	0.096737	-1.35358
2068563		0.464558	0.052587	-1.38408
2068564		0.464675	0.036155	-1.38002
2068565		0.460742	0.030035	-1.48697
2068566		0.460625	0.006653	-1.44556
2068567		0.464761	0.00538	-1.44562
2068568		0.478044	-0.002326	-1.44506
2068569		0.475822	0.000159	-1.4327
2068570		0.466832	0.007675	-1.40403
2068571		0.461286	0.028423	-1.3987
2068572		0.468602	0.070933	-1.40225
2068573		0.466798	0.082092	-1.3884
2068574		0.47427	0.109248	-1.40189
2068575		0.480323	0.117069	-1.3135
2068576		0.476492	0.12941	-1.34839
2068577		0.472389	0.150364	-1.35167
2068578		0.491114	0.131978	-1.39154
2068579		0.477709	0.120004	-1.40058
2068580		0.490676	0.130239	-1.414
2068581		0.477707	0.104213	-1.41981
2068582		0.485061	0.089553	-1.42412
2068583		0.492404	0.063575	-1.41632
2068584		0.48897	0.045156	-1.42222
2068585		0.484689	0.024599	-1.52358
2068586		0.469725	0.012376	-1.49259
2068587		0.479407	0.006903	-1.48066
2068588		0.477753	0.017463	-1.44083
2068589		0.472243	0.038102	-1.41697
2068590		0.476025	0.046244	-1.38692
2068591		0.459084	0.069153	-1.36046
2068592		0.465243	0.098209	-1.34716
2068593		0.456078	0.09386	-1.34411
2068594		0.461415	0.128629	-1.35035
2068595		0.454368	0.135929	-1.24989
2068596		0.448493	0.158662	-1.2777
2068597		0.457986	0.139599	-1.26567
2068598		0.453946	0.141815	-1.29265
2068599		0.446375	0.124524	-1.31416
2068600		0.464771	0.111495	-1.33296
2068601		0.458895	0.091648	-1.35286
2068602		0.470442	0.07713	-1.3704
2068603		0.459103	0.047856	-1.35982
2068604		0.462553	0.039353	-1.37965
2068605		0.458627	0.012983	-1.46281
2068606		0.439917	0.007878	-1.41005
2068607		0.451146	0.007504	-1.40348
2068608		0.456781	0.012381	-1.39449
2068609		0.453145	0.029629	-1.3739
2068610		0.458976	0.052595	-1.34967
2068611		0.460942	0.057355	-1.33554
2068612		0.462729	0.090534	-1.33915
2068613		0.464628	0.108323	-1.33702
2068614		0.466401	0.12628	-1.35282
2068615		0.464774	0.127499	-1.29506
2068616		0.467153	0.122134	-1.30587
2068617		0.451995	0.122206	-1.31857
2068618		0.474514	0.108812	-1.34208
2068619		0.463009	0.111571	-1.37802
2068620		0.461168	0.095431	-1.40256
2068621		0.470675	0.073474	-1.41337
2068622		0.47043	0.054189	-1.40873
2068623		0.472407	0.040697	-1.42346
2068624		0.478225	0.033347	-1.4448
2068625		0.475917	0.031613	-1.52753
2068626		0.481872	0.015278	-1.49734
2068627		0.472688	0.031856	-1.51077
2068628		0.474579	0.043957	-1.47059
2068629		0.476619	0.053261	-1.46249
2068630		0.478693	0.083026	-1.45665
2068631		0.480627	0.093546	-1.4586
2068632		0.475059	0.105296	-1.45036
2068633		0.482551	0.130984	-1.45356
2068634		0.469385	0.143411	-1.45701
2068635		0.470087	0.137895	-1.36563
2068636		0.462475	0.133374	-1.41838
2068637		0.458622	0.116668	-1.39261
2068638		0.45668	0.111669	-1.4288
2068639		0.460505	0.093135	-1.43359
2068640		0.464256	0.071324	-1.47323
2068641		0.479267	0.0435	-1.47752
2068642		0.475441	0.022017	-1.45535
2068643		0.46226	0.021907	-1.4578
2068644		0.466107	0.007008	-1.4512
2068645		0.463806	0.009317	-1.54359
2068646		0.460144	0.018441	-1.49429
2068647		0.469767	0.017205	-1.49493
2068648		0.458344	0.039144	-1.47949
2068649		0.465892	0.044238	-1.44388
2068650		0.471787	0.071651	-1.41972
2068651		0.477623	0.098793	-1.43885
2068652		0.462274	0.099949	-1.43075
2068653		0.473646	0.12162	-1.43997
2068654		0.460764	0.113678	-1.45445
2068655		0.453165	0.121365	-1.35129
2068656		0.46859	0.112806	-1.39177
2068657		0.453317	0.106538	-1.38815
2068658		0.46461	0.089254	-1.40277
2068659		0.476106	0.070033	-1.42384
2068660		0.438352	0.061964	-1.43999
2068661		0.451558	0.04385	-1.42651
2068662		0.457368	0.041255	-1.42891
2068663		0.455425	0.035802	-1.41645
2068664		0.440648	0.043227	-1.44508
2068665		0.453394	0.035834	-1.51909
2068666		0.455155	0.032188	-1.46972
2068667		0.451528	0.056802	-1.45439
2068668		0.457333	0.057614	-1.42116
2068669		0.464865	0.083577	-1.40256
2068670		0.457274	0.085322	-1.37557
2068671		0.451666	0.097014	-1.41351
2068672		0.436387	0.097054	-1.37647
2068673		0.440084	0.10113	-1.3733
2068674		0.446016	0.082739	-1.38315
2068675		0.442613	0.086599	-1.28064
2068676		0.455732	0.074297	-1.33253
2068677		0.455778	0.061687	-1.33515
2068678		0.453525	0.062549	-1.36168
2068679		0.453486	0.04303	-1.3676
2068680		0.449861	0.03491	-1.39831
2068681		0.444224	0.034083	-1.40447
2068682		0.449837	0.026186	-1.40736
2068683		0.440767	0.021599	-1.40199
2068684		0.448334	0.038622	-1.4207
2068685		0.446213	0.036288	-1.48647
2068686		0.448205	0.056773	-1.47463
2068687		0.453682	0.06597	-1.45
2068688		0.450252	0.072547	-1.43591
2068689		0.450247	0.076232	-1.41832
2068690		0.461384	0.104377	-1.40508
2068691		0.459666	0.111576	-1.43406
2068692		0.459716	0.105074	-1.39738
2068693		0.450356	0.099486	-1.40747
2068694		0.461487	0.110299	-1.40945
2068695		0.45435	0.09853	-1.33237
2068696		0.45786	0.096049	-1.37776
2068697		0.459937	0.082501	-1.35909
2068698		0.474952	0.068995	-1.40791
2068699		0.469231	0.07026	-1.44466
2068700		0.485743	0.05273	-1.46516
2068701		0.485853	0.046692	-1.47721
2068702		0.472663	0.054724	-1.49594
2068703		0.468956	0.059392	-1.48368
2068704		0.482166	0.057669	-1.48686
2068705		0.476271	0.068693	-1.59261
2068706		0.457654	0.064545	-1.56636
2068707		0.463213	0.076034	-1.57254
2068708		0.480179	0.092564	-1.51614
2068709		0.47093	0.102396	-1.4956
2068710		0.474591	0.115189	-1.49225
2068711		0.483993	0.111772	-1.47969
2068712		0.476684	0.111954	-1.48677
2068713		0.478419	0.099594	-1.49283
2068714		0.487597	0.111687	-1.49743
2068715		0.47658	0.095137	-1.42362
2068716		0.480392	0.089005	-1.45407
2068717		0.465574	0.076982	-1.42974
2068718		0.472899	0.078889	-1.47503
2068719		0.482075	0.061891	-1.50536
2068720		0.481995	0.070726	-1.52021
2068721		0.478251	0.055581	-1.50806
2068722		0.476617	0.057454	-1.49588
2068723		0.467095	0.06471	-1.48096
2068724		0.480094	0.065026	-1.50225
2068725		0.468598	0.075298	-1.56474
2068726		0.457341	0.077934	-1.50943
2068727		0.468888	0.0733	-1.50103
2068728		0.470616	0.10277	-1.47551
2068729		0.466545	0.095482	-1.45086
2068730		0.461398	0.100007	-1.42075
2068731		0.446306	0.093664	-1.41812
2068732		0.461081	0.088634	-1.40475
2068733		0.457238	0.097764	-1.41333
2068734		0.455431	0.090547	-1.4193
2068735		0.449903	0.071281	-1.32255
2068736		0.446297	0.05847	-1.32291
2068737		0.465051	0.047593	-1.33087
2068738		0.445921	0.063094	-1.37972
2068739		0.460726	0.033822	-1.3883
2068740		0.45716	0.032321	-1.39783
2068741		0.445684	0.043421	-1.38502
2068742		0.462644	0.040147	-1.38431
2068743		0.453044	0.054075	-1.37822
2068744		0.454956	0.057112	-1.36922
2068745		0.449002	0.045484	-1.48195
2068746		0.441686	0.058988	-1.44867
2068747		0.468029	0.069289	-1.43868
2068748		0.45872	0.075141	-1.40838
2068749		0.455018	0.079519	-1.39638
2068750		0.457051	0.085516	-1.37772
2068751		0.457108	0.0855	-1.37184
2068752		0.457032	0.080699	-1.35957
2068753		0.457212	0.076888	-1.37807
2068754		0.451604	0.07389	-1.37817
2068755		0.459457	0.06437	-1.29684
2068756		0.446164	0.05434	-1.32205
2068757		0.457618	0.050101	-1.31869
2068758		0.440563	0.058623	-1.33675
2068759		0.446102	0.047766	-1.3773
2068760		0.448289	0.044839	-1.38717
2068761		0.438567	0.045656	-1.36847
2068762		0.436777	0.048815	-1.37838
2068763		0.451702	0.061278	-1.37457
2068764		0.466906	0.063471	-1.37143
2068765		0.44765	0.07309	-1.46205
2068766		0.462916	0.077409	-1.42806
2068767		0.449887	0.085133	-1.45396
2068768		0.444279	0.08643	-1.41401
2068769		0.444155	0.079555	-1.40159
2068770		0.446299	0.087721	-1.37093
2068771		0.449738	0.083131	-1.38214
2068772		0.453712	0.078927	-1.37008
2068773		0.457504	0.077197	-1.36939
2068774		0.46142	0.049108	-1.37869
2068775		0.446507	0.054663	-1.292
2068776		0.453805	0.045317	-1.32847
2068777		0.442573	0.050334	-1.34699
2068778		0.453812	0.045442	-1.37466
2068779		0.455828	0.03758	-1.38145
2068780		0.447955	0.048049	-1.3967
2068781		0.463134	0.063325	-1.41799
2068782		0.463384	0.060955	-1.40372
2068783		0.465081	0.065626	-1.41328
2068784		0.461263	0.080898	-1.41947
2068785		0.457119	0.091849	-1.53817
2068786		0.457338	0.092564	-1.48892
2068787		0.472354	0.100621	-1.48563
2068788		0.47059	0.108259	-1.47383
2068789		0.464789	0.098403	-1.44278
2068790		0.468663	0.109772	-1.43311
2068791		0.470559	0.09544	-1.42702
2068792		0.461294	0.085913	-1.43084
2068793		0.45756	0.083955	-1.43392
2068794		0.4725	0.081943	-1.4294
2068795		0.465373	0.085648	-1.35508
2068796		0.461526	0.074361	-1.39569
2068797		0.46728	0.059787	-1.39917
2068798		0.472656	0.073606	-1.43845
2068799		0.476353	0.071362	-1.44442
2068800		0.470563	0.08321	-1.46596
2068801		0.464841	0.094842	-1.47571
2068802		0.464873	0.088006	-1.45779
2068803		0.463162	0.095778	-1.46766
2068804		0.474376	0.097697	-1.46721
2068805		0.470284	0.10688	-1.56396
2068806		0.479544	0.105415	-1.55718
2068807		0.473972	0.102662	-1.52634
2068808		0.481688	0.107026	-1.52642
2068809		0.483531	0.099413	-1.50774
2068810		0.487376	0.101733	-1.49508
2068811		0.487198	0.099923	-1.49713
2068812		0.476029	0.091607	-1.49152
2068813		0.478083	0.082008	-1.50095
2068814		0.483663	0.076716	-1.48789
2068815		0.47272	0.080204	-1.38918
2068816		0.47833	0.081493	-1.42564
2068817		0.466968	0.083933	-1.42883
2068818		0.487614	0.0779	-1.44976
2068819		0.48	0.088474	-1.47812
2068820		0.487467	0.080863	-1.50648
2068821		0.47451	0.087113	-1.49791
2068822		0.466766	0.095693	-1.4854
2068823		0.474284	0.10623	-1.50707
2068824		0.478207	0.106247	-1.48266
2068825		0.473851	0.095764	-1.57868
2068826		0.475854	0.104034	-1.55349
2068827		0.483656	0.097409	-1.54485
2068828		0.462886	0.104253	-1.501
2068829		0.470538	0.095493	-1.48865
2068830		0.479868	0.088199	-1.43809
2068831		0.466674	0.091898	-1.44743
2068832		0.468611	0.077721	-1.4412
2068833		0.468504	0.066941	-1.43765
2068834		0.462905	0.074943	-1.44996
2068835		0.472718	0.066244	-1.33832
2068836		0.472455	0.068269	-1.37779
2068837		0.470637	0.065024	-1.3688
2068838		0.474311	0.058091	-1.38424
2068839		0.46281	0.075574	-1.39956
2068840		0.47007	0.085906	-1.42969
2068841		0.472079	0.08236	-1.42741
2068842		0.481486	0.079013	-1.41774
2068843		0.47945	0.088367	-1.43012
2068844		0.475635	0.079127	-1.44318
2068845		0.477505	0.081716	-1.53035
2068846		0.481134	0.085813	-1.51451
2068847		0.482847	0.075737	-1.52036
