2068155		0.156815	0.0363473
2068156		0.161389	0.0372778
2068157		0.158425	0.038657
2068158		0.162973	0.0354789
2068159		0.155435	0.0443826
2068160		0.156943	0.0313419
2068161		0.150887	0.0265751
2068162		0.154029	0.0332603
2068163		0.155461	0.0294526
2068164		0.158246	0.0368581
2068165		0.156944	0.0370679
2068166		0.153954	0.028374
2068167		0.15544	0.0325113
2068168		0.156925	0.03368
2068169		0.155459	0.0318811
2068170		0.161495	0.0281017
2068171		0.151002	0.0354789
2068172		0.13891	0.0407848
2068173		0.161401	0.0370679
2068174		0.150964	0.0194706
2068175		0.147993	0.0323011
2068176		0.150945	0.0324202
2068177		0.153992	0.0389859
2068178		0.147936	0.0269951
2068179		0.135901	0.0425837
2068180		0.158468	0.0350588
2068181		0.153992	0.0394056
2068182		0.15544	0.0268761
2068183		0.152431	0.0311321
2068184		0.155478	0.0412048
2068185		0.156887	0.042164
2068186		0.156925	0.0370679
2068187		0.15544	0.0384468
2068188		0.149422	0.0204294
2068189		0.16898	0.0224385
2068190		0.152545	0.0405746
2068191		0.159915	0.040995
2068192		0.153954	0.0313423
2068193		0.159953	0.0231878
2068194		0.150927	0.0414147
2068195		0.155478	0.0336803
2068196		0.164428	0.03368
2068197		0.156944	0.0416246
2068198		0.161401	0.0285842
2068199		0.150964	0.0372778
2068200		0.152449	0.0201005
2068201		0.15843	0.0269047
2068202		0.16001	0.0343099
2068203		0.155364	0.0376975
2068204		0.150983	0.0402457
2068205		0.152431	0.0404555
2068206		0.156963	0.0273244
2068207		0.146565	0.0347299
2068208		0.156868	0.0309222
2068209		0.161401	0.0365574
2068210		0.156982	0.0293332
2068211		0.162924	0.0382369
2068212		0.165952	0.039077
2068213		0.156963	0.0343099
2068214		0.157001	0.0391961
2068215		0.155535	0.0281642
2068216		0.156963	0.0348493
2068217		0.159953	0.0360183
2068218		0.158505	0.0455516
2068219		0.159991	0.0427936
2068220		0.161476	0.0410854
2068221		0.161439	0.0380271
2068222		0.156906	0.0241463
2068223		0.150945	0.0326304
2068224		0.161439	0.0341
2068225		0.161419	0.042164
2068226		0.153954	0.034859
2068227		0.150983	0.0313207
2068228		0.158449	0.0303033
2068229		0.159953	0.0388456
2068230		0.151021	0.0334762
2068231		0.15841	0.0425902
2068232		0.159915	0.0414005
2068233		0.152469	0.0370431
2068234		0.113419	0.0219811
2068235		0.155417	0.0354493
2068236		0.162898	0.0376585
2068237		0.158532	0.0305151
2068238		0.153928	0.0336774
2068239		0.15842	0.0344399
2068240		0.149468	0.0378488
2068241		0.153945	0.035887
2068242		0.152451	0.0354493
2068243		0.153938	0.030134
2068244		0.156904	0.0248621
2068245		0.15842	0.032939
2068246		0.142049	0.0319197
2068247		0.155381	0.0443411
2068248		0.155461	0.0324263
2068249		0.128733	0.0333639
2068250		0.163004	0.039068
2068251		0.154008	0.0411698
2068252		0.161443	0.0398537
2068253		0.162854	0.0500967
2068254		0.162953	0.0597188
2068255		0.153986	0.0393725
2068256		0.157066	0.0335998
2068257		0.156965	0.026196
2068258		0.153969	0.0239439
2068259		0.154175	0.0261403
2068260		0.153848	0.0304414
2068261		0.16324	0.0290197
2068262		0.160162	0.0305125
2068263		0.15275	0.0349275
2068264		0.15452	0.0289418
2068265		0.16051	0.0348992
2068266		0.158833	0.0438474
2068267		0.160388	0.0364293
2068268		0.157406	0.0334971
2068269		0.154281	0.0323948
2068270		0.153006	0.0274631
2068271		0.153325	0.0303419
2068272		0.15788	0.0267663
2068273		0.159283	0.0348374
2068274		0.156499	0.0305588
2068275		0.156502	0.0363637
2068276		0.161663	0.0342754
2068277		0.162646	0.0260067
2068278		0.162986	0.0309274
2068279		0.166346	0.0208504
2068280		0.161056	0.0317105
2068281		0.171588	0.0428206
2068282		0.163764	0.0302888
2068283		0.158307	0.0310146
2068284		0.160333	0.0245905
2068285		0.170147	0.0334373
2068286		0.163599	0.0317983
2068287		0.159895	0.0278075
2068288		0.15693	0.0241795
2068289		0.158001	0.0313889
2068290		0.157456	0.0284719
2068291		0.159926	0.0259146
2068292		0.160376	0.0385501
2068293		0.156417	0.0334617
2068294		0.154185	0.0318341
2068295		0.154794	0.0409358
2068296		0.157111	0.0323117
2068297		0.160363	0.0265375
2068298		0.161056	0.0244582
2068299		0.165623	0.0217639
2068300		0.156728	0.0362324
2068301		0.160985	0.0309464
2068302		0.160982	0.0287203
2068303		0.161934	0.0319338
2068304		0.1613	0.0274033
2068305		0.153797	0.0245911
2068306		0.163262	0.0262317
2068307		0.141776	0.00758733
2068308		0.160948	0.0261406
2068309		0.15836	0.0267399
2068310		0.144736	0.00878885
2068311		0.149569	0.0207664
2068312		0.144169	0.0215386
2068313		0.132806	0.0306618
2068314		0.154379	0.0197461
2068315		0.150511	0.0122228
2068316		0.15121	0.0139281
2068317		0.146468	0.00229812
2068318		0.150847	0.0115662
2068319		0.153971	0.00890697
2068320		0.151193	0.0130056
2068321		0.137009	0.0113016
2068322		0.144064	0.0121147
2068323		0.14116	0.0110393
2068324		0.138253	0.00241978
2068325		0.137881	0.00539253
2068326		0.133783	0.00731953
2068327		0.134271	0.0110969
2068328		0.12972	0.00731632
2068329		0.135712	0.0105733
2068330		0.141109	-0.0101668
2068331		0.137659	0.00503397
2068332		0.137804	0.00251312
2068333		0.138304	-0.000888026
2068334		0.143336	-0.0106846
2068335		0.138791	0.00578198
2068336		0.133598	0.010253
2068337		0.13757	0.00185813
2068338		0.14832	0.0063784
2068339		0.153477	-0.00382569
2068340		0.14154	0.0049049
2068341		0.146059	-0.00227301
2068342		0.147212	0.00610739
2068343		0.146021	0.00484214
2068344		0.139494	-0.00919021
2068345		0.147255	0.00258844
2068346		0.139005	-0.00169494
2068347		0.136573	0.00581514
2068348		0.136146	0.00557535
2068349		0.142099	0.00271268
2068350		0.138259	0.00698093
2068351		0.137191	0.00909752
2068352		0.136496	0.00101323
2068353		0.140275	-0.00109177
2068354		0.145068	0.000324762
2068355		0.146414	-0.00964823
