-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-2.040029219999999963e-02 7.716180679999999903e-01 -1.591603069999999898e+00 2.364223249999999887e-02 7.727649580000000018e-01 -1.593951509999999905e+00 -2.040169290000000066e-02 -7.716174959999999583e-01 1.591601119999999980e+00 2.364075629999999942e-02 -7.727657900000000080e-01 1.593948259999999895e+00
-1.800243459999999879e-02 7.714233929999999573e-01 -1.591109979999999924e+00 2.127892929999999905e-02 7.725669179999999914e-01 -1.593446790000000002e+00 -1.800373539999999828e-02 -7.714111110000000382e-01 1.591103319999999988e+00 2.127753719999999835e-02 -7.725559250000000322e-01 1.593438909999999931e+00
-1.560457699999999968e-02 7.712287180000000353e-01 -1.590616880000000011e+00 1.891562609999999922e-02 7.723688779999999809e-01 -1.592942059999999938e+00 -1.560577800000000070e-02 -7.712047260000000071e-01 1.590605519999999995e+00 1.891431810000000074e-02 -7.723460610000000282e-01 1.592929559999999967e+00
-1.320671940000000058e-02 7.710340430000000023e-01 -1.590123780000000098e+00 1.655232280000000153e-02 7.721708390000000533e-01 -1.592437340000000034e+00 -1.320782050000000006e-02 -7.709983409999999759e-01 1.590107729999999941e+00 1.655109899999999967e-02 -7.721361970000000241e-01 1.592420210000000003e+00
-1.080886179999999974e-02 7.708393679999999692e-01 -1.589630689999999902e+00 1.418901959999999997e-02 7.719727990000000428e-01 -1.591932609999999970e+00 -1.080986299999999942e-02 -7.707919559999999448e-01 1.589609929999999949e+00 1.418787990000000034e-02 -7.719263320000000483e-01 1.591910850000000099e+00
-8.411004160000000798e-03 7.706446930000000473e-01 -1.589137589999999989e+00 1.182571640000000014e-02 7.717747590000000324e-01 -1.591427890000000067e+00 -8.411905529999999520e-03 -7.705855710000000247e-01 1.589112129999999956e+00 1.182466069999999966e-02 -7.717164680000000443e-01 1.591401499999999913e+00
-6.013146569999999920e-03 7.704500180000000142e-01 -1.588644500000000015e+00 9.462413129999999728e-03 7.715767199999999937e-01 -1.590923169999999942e+00 -6.013948059999999624e-03 -7.703791859999999936e-01 1.588614339999999903e+00 9.461441640000000167e-03 -7.715066040000000402e-01 1.590892149999999949e+00
-3.615288969999999949e-03 7.702553429999999812e-01 -1.588151400000000102e+00 7.099109900000000022e-03 7.713786799999999833e-01 -1.590418440000000100e+00 -3.615990590000000161e-03 -7.701728009999999625e-01 1.588116539999999910e+00 7.098222530000000002e-03 -7.712967389999999535e-01 1.590382799999999985e+00
-1.217431369999999978e-03 7.700606679999999482e-01 -1.587658299999999967e+00 4.735806660000000355e-03 7.711806399999999728e-01 -1.589913719999999975e+00 -1.218033110000000087e-03 -7.699664160000000424e-01 1.587618739999999917e+00 4.735003429999999798e-03 -7.710868749999999494e-01 1.589873450000000021e+00
1.180426220000000033e-03 7.698659930000000262e-01 -1.587165209999999993e+00 2.372503430000000215e-03 7.709825999999999624e-01 -1.589408989999999910e+00 1.179924360000000026e-03 -7.697600310000000112e-01 1.587120950000000086e+00 2.371784320000000067e-03 -7.708770109999999454e-01 1.589364100000000057e+00
3.578283820000000004e-03 7.696713179999999932e-01 -1.586672110000000080e+00 9.200193160000000198e-06 7.707845610000000347e-01 -1.588904270000000007e+00 3.577881839999999883e-03 -7.695536450000000084e-01 1.586623150000000093e+00 8.565213900000000620e-06 -7.706671459999999696e-01 1.588854750000000093e+00
